municipality,office_id,role,elected,seats,seat_structure,term_years,staggered_terms,partisan,legal_source_url,election_source_url,results_source_url,verification_status,notes,local_title
Chelsea,chelsea-ma/city-council-member,City Council Member,True,11,mixed,2,False,,https://library.municode.com/ma/chelsea/codes/code_of_ordinances?nodeId=PTICH_CHCHMA,https://library.municode.com/ma/chelsea/codes/code_of_ordinances?nodeId=PTICH_CHCHMA,,schema-ready,"Current charter establishes 11 councilors: 3 elected at-large citywide and 8 district councilors, one from each district; 2-year terms.",City Council Member
Chelsea,chelsea-ma/school-committee-member,School Committee Member,True,9,mixed,2,False,,https://library.municode.com/ma/chelsea/codes/code_of_ordinances?nodeId=PTICH_CHCHMA,https://library.municode.com/ma/chelsea/codes/code_of_ordinances?nodeId=PTICH_CHCHMA,,schema-ready,Current charter/current school committee structure: 1 at-large member plus 8 district members; 2-year terms.,School Committee Member
Cheshire,cheshire-ma/assessor,Assessor,True,3,at-large,3,,,https://cheshire-ma.gov/board-of-assessors/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,schema-ready,Official Board of Assessors page explicitly states an elected three-member board; 2026 official results still contain assessor contests despite a prior ballot question concerning appointment.,Assessor
Cheshire,cheshire-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://cheshire-ma.gov/board-of-health/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,schema-ready,Current official page lists three members expiring in successive years 2027-2029; election materials establish regular three-year elected terms.,Board of Health Member
Cheshire,cheshire-ma/cemetery-commissioner,Cemetery Commissioner,True,3,at-large,3,True,,https://cheshire-ma.gov/cemetery-commission/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,schema-ready,Official page lists three commissioners with successive term expirations; annual-election results establish elected status.,Cemetery Commissioner
Cheshire,cheshire-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://cheshire-ma.gov/planning-board/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,schema-ready,Official page explicitly says the Planning Board is an elected board of five regular members; current terms expire in successive years 2027-2031.,Planning Board Member
Cheshire,cheshire-ma/regional-school-committee-member,Regional School Committee Member,True,,district,3,,,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,elected-status-verified-seat-count-unresolved,Official annual-election results include Hoosac Valley Regional School District committee contests. Cheshire's exact current seat allocation remains unresolved.,Regional School Committee Member
Cheshire,cheshire-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://cheshire-ma.gov/board-of-selectmen/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,schema-ready,Official current board page lists five members with expirations across 2027-2029; annual-election materials establish regular three-year terms.,Board of Selectmen
Cheshire,cheshire-ma/town-clerk,Town Clerk,True,1,at-large,3,False,,https://cheshire-ma.gov/news-and-notices/annual-town-election-2/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,schema-ready,Official 2024 annual-election notice lists Town Clerk as an elected three-year office; current Town Clerk page shows a term expiration.,Town Clerk
Cheshire,cheshire-ma/water-commissioner,Water Commissioner,True,3,at-large,3,True,,https://cheshire-ma.gov/water-department/,https://cheshire-ma.gov/elections/,https://cheshire-ma.gov/news-and-notices/official-results-annual-town-election-542026/,schema-ready,Official water page lists three commissioners with successive expirations; annual-election materials establish elected three-year commissioner seats.,Water Commissioner
Chester,chester-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://townofchester.net/board-of-health/,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2025/05/town-election-results-may-3-2025-2/,schema-ready,Current official page lists three members; annual-election notices show regular three-year elected seats and occasional vacancy terms.,Board of Health Member
Chester,chester-ma/library-trustee,Library Trustee,True,,at-large,3,,,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2025/05/town-election-results-may-3-2025-2/,elected-status-verified-seat-count-unresolved,Official annual-election notices repeatedly put two Library Trustee seats on the ballot for regular three-year terms; current trustee page is incomplete for deriving the full statutory/elected seat count.,Library Trustee
Chester,chester-ma/moderator,Moderator,True,1,at-large,1,False,,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2025/05/town-election-results-may-3-2025-2/,schema-ready,Official 2026 election notice gives one Moderator for a one-year term.,Moderator
Chester,chester-ma/municipal-light-board-member,Municipal Light Board Member,True,3,at-large,3,True,,https://townofchester.net/municipal-electric-light/,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2025/05/town-election-results-may-3-2025-2/,schema-ready,Official CMELD page lists three commissioners with successive election expirations; annual-election notices establish regular three-year elected terms.,Electric Light Commissioner
Chester,chester-ma/regional-school-committee-member,Regional School Committee Member,True,3,district,3,True,,https://townofchester.net/schools/,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2025/05/town-election-results-may-3-2025-2/,schema-ready,Official town school page lists three Chester members of the Gateway Regional School District Committee; annual-election notices establish regular three-year elected seats.,Regional School Committee Member
Chester,chester-ma/select-board-member,Select Board Member,True,,at-large,3,,,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2025/05/town-election-results-may-3-2025-2/,elected-status-verified-seat-count-unresolved,Official 2025/2026 election notices establish regular three-year Select Board seats; total current board size is not normalized because the current board page appears incomplete/stale.,Select Board Member
Chester,chester-ma/water-commissioner,Water Commissioner,True,3,at-large,3,True,,https://townofchester.net/water-department/,https://townofchester.net/2026/04/2026-annual-town-election/,https://townofchester.net/2025/05/town-election-results-may-3-2025-2/,schema-ready,"Official water page lists three commissioners; annual-election notices establish regular three-year elected commissioner seats, with shorter terms used to fill vacancies.",Water Commissioner
Chesterfield,chesterfield-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster gives three assessors with staggered three-year terms.,Assessor
Chesterfield,chesterfield-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster.,Board of Health Member
Chesterfield,chesterfield-ma/constable,Constable,True,3,at-large,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster.,Constable
Chesterfield,chesterfield-ma/elementary-school-committee-member,Elementary School Committee Member,True,3,district,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Chesterfield/Goshen School Committee: three Chesterfield elected officials shown.,Elementary School Committee Member
Chesterfield,chesterfield-ma/library-trustee,Library Trustee,True,3,at-large,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster.,Library Trustee
Chesterfield,chesterfield-ma/moderator,Moderator,True,1,at-large,3,False,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster.,Moderator
Chesterfield,chesterfield-ma/planning-board-member,Planning Board Member,True,7,at-large,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster gives seven elected regular members; associate members are appointed and excluded.,Planning Board Member
Chesterfield,chesterfield-ma/regional-school-committee-member,Regional School Committee Member,True,2,district,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Hampshire Regional School Committee: two Chesterfield elected members.,Regional School Committee Member
Chesterfield,chesterfield-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster gives three members with successive expirations.,Select Board Member
Chesterfield,chesterfield-ma/tax-collector,Tax Collector,True,1,at-large,3,False,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster; 2026 ballot confirms office.,Tax Collector
Chesterfield,chesterfield-ma/town-clerk,Town Clerk,True,1,at-large,3,False,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster; 2026 ballot confirms office.,Town Clerk
Chesterfield,chesterfield-ma/treasurer,Treasurer,True,1,at-large,3,False,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster; 2026 ballot confirms office.,Treasurer
Chesterfield,chesterfield-ma/tree-warden,Tree Warden,True,1,at-large,3,False,,https://www.townofchesterfieldma.com/government/pages/contact-info-elected-and-appointed-officials,https://www.townofchesterfieldma.com/town-clerk,https://www.townofchesterfieldma.com/town-clerk/pages/annual-town-election-results,schema-ready,Official elected-official roster; 2026 ballot confirms office.,Tree Warden
Chicopee,chicopee-ma/assessor,Assessor,True,3,at-large,,True,False,https://chicopeema.gov/149/Assessors-Office,https://www.chicopeema.gov/866/Election-Specimens,https://www.chicopeema.gov/850/Election-Results,schema-ready,Official Assessor's Office states three assessors are elected by voters and terms are staggered. Exact term length is not stated clearly enough to serialize.,Assessor
Chicopee,chicopee-ma/city-clerk,City Clerk,True,1,at-large,,,False,https://ecode360.com/12595859,https://www.chicopeema.gov/866/Election-Specimens,https://www.chicopeema.gov/850/Election-Results,schema-ready,Current official Elected Officials page and charter §6 establish public election. Current term detail is affected by later special acts/tenure provisions and is left unresolved.,City Clerk
Chicopee,chicopee-ma/city-collector,City Collector,True,1,at-large,,,False,https://chicopeema.gov/416/Elected-Officials,https://www.chicopeema.gov/866/Election-Specimens,https://www.chicopeema.gov/850/Election-Results,schema-ready,Current official Elected Officials page lists Collector as publicly elected. Historic charter text instead provided City-Council election; current directory controls elected-status classification while legal amendment chain remains to be normalized.,City Collector
Chicopee,chicopee-ma/city-council-member,City Council Member,True,13,mixed,,,False,https://chicopeema.gov/416/Elected-Officials,https://www.chicopeema.gov/866/Election-Specimens,https://www.chicopeema.gov/850/Election-Results,schema-ready,"Current elected-official roster has four councilors-at-large plus one councilor from each of nine wards. Historic charter term provisions do not match current composition, so current term length remains unresolved.",City Council Member
Chicopee,chicopee-ma/city-treasurer,City Treasurer,True,1,at-large,,,False,https://ecode360.com/12595859,https://www.chicopeema.gov/866/Election-Specimens,https://www.chicopeema.gov/850/Election-Results,schema-ready,Current official Elected Officials page and charter §6 establish public election; current term length not normalized here.,City Treasurer
Chicopee,chicopee-ma/mayor,Mayor,True,1,at-large,2,False,False,https://ecode360.com/12595859,https://www.chicopeema.gov/866/Election-Specimens,https://www.chicopeema.gov/850/Election-Results,schema-ready,Charter and Mayor's Office establish public election and two-year mayoral terms.,Mayor
Chicopee,chicopee-ma/school-committee-member,School Committee Member,True,11,mixed,,True,False,https://ecode360.com/12595888,https://www.chicopeema.gov/866/Election-Specimens,https://www.chicopeema.gov/850/Election-Results,schema-ready,"Six? No: current structure is two elected at-large plus nine ward members = 11 voter-elected seats. Charter gives at-large members four-year staggered terms and ward members two-year terms, so one single term_years value cannot faithfully represent the mixed office.",School Committee Member
Chilmark,chilmark-ma/board-of-health-member,Board of Health Member,True,3,at-large,,,,https://www.chilmarkma.gov/select-board/agenda/select-board-46,https://www.chilmarkma.gov/town-clerk/town-meeting/pages/annual-town-meeting-reports,https://www.chilmarkma.gov/town-clerk/files/town-chilmark-annual-town-election-final-tally-results-april-29-2026,schema-ready,"Official 2025 vacancy agenda identifies two surviving elected BOH members plus one vacancy, and specifies a joint temporary election only until the next annual town election. Regular term length remains unresolved.",Board of Health Member
Chilmark,chilmark-ma/cemetery-commissioner,Cemetery Commissioner,True,,at-large,,,,https://www.chilmarkma.gov/node/27031,https://www.chilmarkma.gov/town-clerk/town-meeting/pages/annual-town-meeting-reports,https://www.chilmarkma.gov/town-clerk/files/town-chilmark-annual-town-election-final-tally-results-april-29-2026,elected-status-verified-seat-count-unresolved,Official town job posting expressly identifies the Cemetery Commission as elected; total elected seats and terms remain unresolved.,Cemetery Commissioner
Chilmark,chilmark-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.chilmarkma.gov/select-board,https://www.chilmarkma.gov/town-clerk/town-meeting/pages/annual-town-meeting-reports,https://www.chilmarkma.gov/town-clerk/files/town-chilmark-annual-town-election-final-tally-results-april-29-2026,schema-ready,Official Select Board page states members are elected for three-year terms and lists three members with successive expirations.,Select Board Member
Clarksburg,clarksburg-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://clarksburgma.gov/board-of-health,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,schema-ready,Current page lists three positions; annual warrants/results establish three-year elected seats.,Board of Health Member
Clarksburg,clarksburg-ma/library-trustee,Library Trustee,True,,at-large,3,,,https://clarksburgma.gov/town-election-may-13th-2025,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,elected-status-verified-seat-count-unresolved,Official 2025 warrant and 2026 results establish elected three-year Library Trustee seats; total board size remains unresolved.,Library Trustee
Clarksburg,clarksburg-ma/moderator,Moderator,True,1,at-large,3,False,,https://clarksburgma.gov/town-election-may-13th-2025,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,schema-ready,,Moderator
Clarksburg,clarksburg-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://clarksburgma.gov/departments/planning-board,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,schema-ready,"Current page lists five members. Official 2025 warrant and 2026 results establish a regular five-year Planning Board seat; the 2025 warrant also included a separate three-year vacancy/transition seat, which is not treated as the regular term.",Planning Board Member
Clarksburg,clarksburg-ma/regional-vocational-school-representative,Regional Vocational School Representative,True,1,district,3,False,,https://clarksburgma.gov/town-election-may-13th-2025,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,schema-ready,Official 2025 warrant establishes an elected representative to McCann Vocational Technical School for a three-year term; total Clarksburg allocation is treated as one representative based on singular office wording.,Regional Vocational School Representative
Clarksburg,clarksburg-ma/school-committee-member,School Committee Member,True,,district,3,,,https://clarksburgma.gov/town-election-may-13th-2025,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,elected-status-verified-seat-count-unresolved,Official 2025 warrant and 2026 results establish elected three-year School Committee seats; total local committee allocation remains unresolved.,School Committee Member
Clarksburg,clarksburg-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://clarksburgma.gov/departments/selectboard,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,schema-ready,Current board page lists three members; official warrants/results establish three-year elected seats.,Select Board Member
Clarksburg,clarksburg-ma/tree-warden,Tree Warden,True,1,at-large,3,False,,https://clarksburgma.gov/town-election-may-13th-2025,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,schema-ready,Official 2025 warrant establishes one elected Tree Warden for three years.,Tree Warden
Clarksburg,clarksburg-ma/war-memorial-trustee,War Memorial Trustee,True,,at-large,3,,,https://clarksburgma.gov/town-election-may-13th-2025,https://clarksburgma.gov/town-elections,https://clarksburgma.gov/2026-town-election-results,elected-status-verified-seat-count-unresolved,Official 2025 warrant and 2026 result establish elected War Memorial Trustee seats; total board size remains unresolved.,War Memorial Trustee
Clinton,clinton-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.clintonma.gov/176/Public-Health-Department,https://www.clintonma.gov/304/Election-Information,https://www.clintonma.gov/304/Election-Information,schema-ready,Official Public Health Department page states the Board of Health is elected and lists three members; official 2024 nomination notice gives regular three-year terms.,Board of Health Member
Clinton,clinton-ma/library-trustee,Library Trustee,True,6,at-large,3,True,,https://www.clintonma.gov/397/Library-Trustees,https://www.clintonma.gov/304/Election-Information,https://www.clintonma.gov/304/Election-Information,schema-ready,"Official trustee page lists six trustees plus the Library Director; 2024 nomination notice offered two regular three-year trustee seats plus one vacancy seat, supporting six staggered elected trustee seats.",Library Trustee
Clinton,clinton-ma/moderator,Moderator,True,1,at-large,1,False,,https://www.clintonma.gov/CivicAlerts.aspx?AID=290&ARC=669,https://www.clintonma.gov/304/Election-Information,https://www.clintonma.gov/304/Election-Information,schema-ready,Official 2024 nomination notice establishes one elected Moderator seat with a one-year term.,Moderator
Clinton,clinton-ma/parks-and-recreation-commissioner,Parks and Recreation Commissioner,True,5,at-large,3,True,,https://www.clintonma.gov/198/Boards-Commissions,https://www.clintonma.gov/304/Election-Information,https://www.clintonma.gov/304/Election-Information,schema-ready,Town boards directory explicitly calls Parks & Recreation an elected board; current commission site lists five members and 2024 nomination notice gives regular three-year seats.,Parks and Recreation Commissioner
Clinton,clinton-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.clintonma.gov/212/Planning-Board,https://www.clintonma.gov/304/Election-Information,https://www.clintonma.gov/304/Election-Information,schema-ready,Official Planning Board page lists five members; official 2024 nomination notice establishes a regular five-year elected Planning Board seat.,Planning Board Member
Clinton,clinton-ma/school-committee-member,School Committee Member,True,,at-large,3,,,https://www.clintonma.gov/CivicAlerts.aspx?AID=290&ARC=669,https://www.clintonma.gov/304/Election-Information,https://www.clintonma.gov/304/Election-Information,elected-status-verified-seat-count-unresolved,Official 2024 nomination notice establishes two regular School Committee seats for three-year terms. Total committee size remains unresolved from accessible authoritative pages.,School Committee Member
Clinton,clinton-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://www.clintonma.gov/205/Select-Board,https://www.clintonma.gov/304/Election-Information,https://www.clintonma.gov/304/Election-Information,schema-ready,Official Select Board page states five members and three-year terms; annual-election pattern is staggered.,Select Board Member
Cohasset,cohasset-ma/assessor,Assessor,True,3,at-large,3,True,,https://www.cohassetma.gov/155/Board-of-Assessors,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,Official Board of Assessors page states three elected members with three-year terms and successive expirations.,Assessor
Cohasset,cohasset-ma/board-of-health-member,Board of Health Member,True,3,at-large,3,True,,https://www.cohassetma.gov/290/Board-of-Health,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,Official page identifies a three-member elected Board of Health with current successive term expirations.,Board of Health Member
Cohasset,cohasset-ma/housing-authority-member,Housing Authority Member,True,4,at-large,5,True,,https://www.cohassetma.gov/287/Housing-Authority,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,Official page states five commissioners total: four stand for town election and one is Governor-appointed. Office record counts only four voter-elected seats.,Housing Authority Member
Cohasset,cohasset-ma/library-trustee,Library Trustee,True,9,at-large,3,True,,https://www.cohassetma.gov/289/Paul-Pratt-Memorial-Library-Trustees,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,Official page states nine elected trustees serving staggered three-year terms.,Paul Pratt Memorial Library Trustee
Cohasset,cohasset-ma/planning-board-associate-member,Planning Board Associate Member,True,1,at-large,3,False,,https://www.cohassetma.gov/214/Planning-Board,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,Official Planning Board page establishes one elected associate seat with a regular three-year term; shorter current vacancy terms are not treated as the regular office term.,Planning Board Associate Member
Cohasset,cohasset-ma/planning-board-member,Planning Board Member,True,5,at-large,5,True,,https://www.cohassetma.gov/214/Planning-Board,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,"Official Planning Board page states five regular elected members, with one elected each year for a five-year term.",Planning Board Member
Cohasset,cohasset-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://www.cohassetma.gov/294/School-Committee,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,Official page explicitly states five elected members serving staggered three-year terms.,School Committee Member
Cohasset,cohasset-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://www.cohassetma.gov/293/Select-Board,https://www.cohassetma.gov/827/Election-Information,https://www.cohassetma.gov/248/Election-Ballots-Warrants-and-Results,schema-ready,Official Select Board page states five elected members serving staggered three-year terms.,Select Board Member
Colrain,colrain-ma/assessor,Assessor,True,,at-large,3,,,https://colrain-ma.gov/,https://colrain-ma.gov/,,source-gap-secondary-election-detail,2026 local election reporting identifies one three-year elected Assessor seat; official town site confirms municipal election administration but did not expose the ballot text to the crawler. Total Board of Assessors size remains unresolved.,Assessor
Colrain,colrain-ma/constable,Constable,True,,at-large,3,,,https://colrain-ma.gov/,https://colrain-ma.gov/,,source-gap-secondary-election-detail,2026 local reporting identifies one three-year Constable seat. Total number of constable positions remains unresolved and primary ballot/result text was not retrievable.,Constable
Colrain,colrain-ma/library-trustee,Library Trustee,True,,at-large,3,,,https://colrain-ma.gov/,https://colrain-ma.gov/,,source-gap-secondary-election-detail,2026 local reporting identifies two regular three-year Griswold Memorial Library trustee seats on the ballot. Total trustee board size remains unresolved from retrievable primary sources.,Griswold Memorial Library Trustee
Colrain,colrain-ma/regional-school-committee-member,Regional School Committee Member,True,,district,3,,,https://colrain-ma.gov/,https://colrain-ma.gov/,,source-gap-secondary-election-detail,2026 local reporting identifies one three-year Mohawk Trail Regional School District Committee seat. Colrain's full seat allocation remains unresolved.,Mohawk Trail Regional School District School Committee Member
Colrain,colrain-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://www.mma.org/community/colrain/,https://colrain-ma.gov/,,source-gap-secondary-election-detail,"MMA confirms a three-member Select Board and May 12, 2026 municipal election. Local 2026 reporting states one regular three-year Select Board seat was on the ballot. Official clerk pages were not retrievable/indexed cleanly, so office-level term evidence remains non-primary.",Select Board Member
Concord,concord-ma/housing-authority-member,Housing Authority Member,True,3,at-large,5,True,,https://www.concordma.gov/1096/Housing-Authority,https://www.concordma.gov/375/Elections-Voting,https://www.concordma.gov/397/Election-Results,schema-ready,"Official Housing Authority page states five members total: three elected, one tenant/resident member appointed by Select Board, and one Governor-appointed. 2026 local-office page shows regular elected Housing Authority term of five years.",Housing Authority Member
Concord,concord-ma/moderator,Moderator,True,1,at-large,1,False,,https://concordma.gov/1233/Town-Charter-Sections,https://www.concordma.gov/375/Elections-Voting,https://www.concordma.gov/397/Election-Results,schema-ready,Charter §1 and current elected-officials page establish one Moderator elected annually.,Moderator
Concord,concord-ma/school-committee-member,School Committee Member,True,5,at-large,3,True,,https://concordma.gov/1233/Town-Charter-Sections,https://www.concordma.gov/375/Elections-Voting,https://www.concordma.gov/397/Election-Results,schema-ready,"Charter §1 establishes five School Committee seats, transitioning to staggered three-year terms; current elected-officials page confirms five members.",School Committee Member
Concord,concord-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://concordma.gov/1233/Town-Charter-Sections,https://www.concordma.gov/375/Elections-Voting,https://www.concordma.gov/397/Election-Results,schema-ready,"Charter §1 establishes five Select Board seats, transitioning to staggered three-year terms; current elected-officials page confirms five members.",Select Board Member
Conway,conway-ma/assessor,Assessor,True,,at-large,,,,https://conwayma.gov/,https://conwayma.gov/,https://conwayma.gov/,elected-status-verified-seat-count-unresolved,Official town homepage explicitly labels a current Board of Assessors vacancy as elected. Total board size and regular term remain unresolved.,Assessor
Conway,conway-ma/board-of-health-member,Board of Health Member,True,,at-large,,,,https://conwayma.gov/,https://conwayma.gov/,https://conwayma.gov/,elected-status-verified-seat-count-unresolved,Official town homepage explicitly labels a current Board of Health vacancy as elected. Total board size and regular term remain unresolved.,Board of Health Member
Conway,conway-ma/select-board-member,Select Board Member,True,3,at-large,,,,https://www.mma.org/community/conway/,https://conwayma.gov/,https://conwayma.gov/,schema-ready,Official site establishes local election/results publication; MMA confirms a three-member Select Board. Regular term length remains unresolved from retrievable primary material.,Select Board Member
Cummington,cummington-ma/municipal-light-board-member,Municipal Light Board Member,True,,at-large,,,,https://cummington-ma.gov/MLPBoard/,https://cummington-ma.gov/Profile.php,https://www.cummington-ma.gov/,elected-status-verified-seat-count-unresolved,Official MLP page states the board has been elected under G.L. c.164 since the initial appointed phase; current elected board size/term not normalized.,Municipal Light Board Member
Cummington,cummington-ma/select-board-member,Select Board Member,True,3,at-large,3,True,,https://cummington-ma.gov/Profile.php,https://cummington-ma.gov/Profile.php,https://www.cummington-ma.gov/,schema-ready,Official town profile states the Board of Selectmen consists of three people elected to staggered three-year terms; Annual Town Election is the second Monday in May.,Select Board Member
Dalton,dalton-ma/cemetery-trustee,Cemetery Trustee,True,3,at-large,3,True,,https://dalton-ma.gov/cemeteries/,https://dalton-ma.gov/elections/,https://dalton-ma.gov/annual-town-meeting/,schema-ready,Official cemetery page states three Cemetery Trustees are elected for three-year terms; current structure is treated as staggered.,Cemetery Trustee
Dalton,dalton-ma/finance-committee-member,Finance Committee Member,True,9,at-large,3,True,,https://dalton-ma.gov/finance-committee/,https://dalton-ma.gov/elections/,https://dalton-ma.gov/annual-town-meeting/,schema-ready,"Official Finance Committee page explicitly states nine elected members, three-year terms, with three elected each year.",Finance Committee Member
Dalton,dalton-ma/planning-board-member,Planning Board Member,True,5,at-large,,,,https://dalton-ma.gov/planning-board/,https://dalton-ma.gov/elections/,https://dalton-ma.gov/annual-town-meeting/,schema-ready,Official Planning Board page states five Dalton residents elected by the general public. Regular term length remains unresolved in this pass.,Planning Board Member
Dalton,dalton-ma/select-board-member,Select Board Member,True,5,at-large,3,True,,https://dalton-ma.gov/select-board/,https://dalton-ma.gov/elections/,https://dalton-ma.gov/annual-town-meeting/,schema-ready,Official Select Board page states a five-member board with staggered three-year terms and identifies members as the Town's chief elected officials.,Select Board Member
Danvers,danvers-ma/library-trustee,Library Trustee,True,9,at-large,3,True,,https://danverslibrary.org/trustees-meeting-minutes/,https://www.danversma.gov/649/Election-Results,https://www.danversma.gov/DocumentCenter/View/4650/May-5-2026-OFFICIAL-Annual-Town-Election-Results,schema-ready,"Official library page states the board has nine elected trustees, three-year terms, with three elected each year; 2026 official town result confirms three regular trustee seats.",Library Trustee
